time	speed	target_speed	cte	angle	steer_value
35144	19.933	20.000	0.514	-3.207	-0.128
35186	19.933	20.000	0.531	-2.971	-0.121
35224	19.934	20.000	0.546	-2.759	-0.113
35267	19.935	20.000	0.559	-2.581	-0.107
35310	19.944	20.000	0.575	-2.398	-0.121
35351	19.945	20.000	0.583	-2.250	-0.092
35397	19.945	20.000	0.590	-2.580	-0.085
35440	19.947	20.000	0.595	-1.871	-0.080
35481	19.947	20.000	0.598	-1.687	-0.075
35521	19.948	20.000	0.601	-1.560	-0.070
35557	19.948	20.000	0.603	-1.440	-0.067
35601	19.949	20.000	0.603	-1.326	-0.063
35645	19.950	20.000	0.603	-1.230	-0.059
35685	19.950	20.000	0.602	-1.132	-0.055
35728	19.951	20.000	0.600	-1.031	-0.052
35770	19.948	20.000	0.595	-0.937	-0.042
35811	19.949	20.000	0.591	-0.862	-0.044
35852	19.950	20.000	0.587	-0.611	-0.041
35897	19.951	20.000	0.582	-0.662	-0.039
35938	19.952	20.000	0.577	-0.601	-0.037
35979	19.953	20.000	0.572	-0.539	-0.036
36019	19.954	20.000	0.583	-0.486	-0.103
36055	19.955	20.000	0.602	-0.463	-0.138
36096	19.953	20.000	0.636	-2.131	-0.201
36136	19.948	20.000	0.677	-3.009	-0.231
36181	19.935	20.000	0.715	-4.585	-0.223
36223	19.921	20.000	0.748	-5.327	-0.207
36263	19.915	20.000	0.777	-5.131	-0.193
36304	19.913	20.000	0.802	-4.744	-0.180
36346	19.914	20.000	0.823	-4.386	-0.168
36388	19.930	20.000	0.850	-4.068	-0.191
36426	19.917	20.000	0.857	-3.772	-0.115
36467	19.917	20.000	0.870	-4.349	-0.136
36511	19.934	20.000	0.884	-2.447	-0.148
36553	19.936	20.000	0.892	-2.968	-0.119
36596	19.937	20.000	0.897	-3.255	-0.109
36637	19.939	20.000	0.900	-2.533	-0.101
36677	19.940	20.000	0.901	-2.296	-0.095
36720	19.941	20.000	0.900	-2.093	-0.088
36762	19.942	20.000	0.898	-1.936	-0.082
36804	19.943	20.000	0.895	-1.764	-0.077
36849	19.944	20.000	0.891	-1.620	-0.071
36888	19.935	20.000	0.882	-1.482	-0.053
36929	19.936	20.000	0.875	-1.340	-0.058
36971	19.938	20.000	0.867	-0.888	-0.055
37012	19.939	20.000	0.858	-1.020	-0.051
37054	19.941	20.000	0.849	-0.940	-0.047
37096	19.944	20.000	0.838	-0.839	-0.043
37138	19.944	20.000	0.828	-0.745	-0.040
37180	19.945	20.000	0.817	-0.640	-0.037
37221	19.947	20.000	0.805	-0.573	-0.034
37257	19.948	20.000	0.793	-0.485	-0.031
37298	19.949	20.000	0.781	-0.406	-0.029
37338	19.951	20.000	0.768	-0.346	-0.026
37383	19.952	20.000	0.755	-0.285	-0.024
37426	19.952	20.000	0.742	-0.224	-0.022
37467	19.951	20.000	0.729	-0.172	-0.020
37510	19.951	20.000	0.709	-0.119	0.008
37553	19.950	20.000	0.704	-0.066	-0.051
37599	19.950	20.000	0.717	0.643	-0.120
37640	19.950	20.000	0.742	-0.834	-0.177
37683	19.947	20.000	0.787	-2.575	-0.256
37729	19.940	20.000	0.831	-3.999	-0.259
37771	19.907	20.000	0.887	-5.970	-0.314
37812	19.896	20.000	0.918	-6.051	-0.215
37854	19.882	20.000	0.943	-7.411	-0.193
37899	19.883	20.000	0.963	-4.938	-0.179
37944	19.887	20.000	0.981	-4.400	-0.167
37986	19.891	20.000	0.995	-4.032	-0.157
38033	19.916	20.000	1.011	-3.745	-0.167
38073	19.917	20.000	1.019	-3.491	-0.133
38116	19.919	20.000	1.024	-3.732	-0.122
38160	19.923	20.000	1.027	-2.881	-0.113
38201	19.925	20.000	1.028	-2.624	-0.106
38243	19.927	20.000	1.027	-2.401	-0.099
38284	19.928	20.000	1.024	-2.223	-0.093
38329	19.929	20.000	1.021	-2.051	-0.086
38371	19.921	20.000	1.012	-1.885	-0.068
38412	19.922	20.000	1.005	-1.725	-0.072
38452	19.925	20.000	0.997	-1.254	-0.067
38496	19.928	20.000	0.988	-1.356	-0.062
38537	19.930	20.000	0.978	-1.236	-0.057
38579	19.932	20.000	0.967	-1.123	-0.053
38625	19.934	20.000	0.955	-0.998	-0.049
38671	19.938	20.000	0.941	-0.890	-0.038
38715	19.939	20.000	0.949	-0.781	-0.126
38760	19.940	20.000	0.962	-0.516	-0.149
38806	19.937	20.000	0.985	-2.716	-0.191
38849	19.927	20.000	1.022	-3.289	-0.251
38896	19.921	20.000	1.043	-4.347	-0.186
38938	19.907	20.000	1.059	-5.840	-0.169
38979	19.905	20.000	1.071	-4.221	-0.155
39021	19.908	20.000	1.080	-3.780	-0.144
39066	19.910	20.000	1.086	-3.440	-0.135
39110	19.930	20.000	1.092	-3.173	-0.131
39157	19.932	20.000	1.093	-2.939	-0.112
39197	19.934	20.000	1.091	-2.833	-0.104
39237	19.936	20.000	1.088	-2.375	-0.096
39277	19.937	20.000	1.084	-2.172	-0.090
39318	19.939	20.000	1.077	-1.974	-0.083
39361	19.940	20.000	1.070	-1.813	-0.077
39407	19.929	20.000	1.056	-1.637	-0.051
39449	19.932	20.000	1.046	-1.488	-0.063
39492	19.933	20.000	1.035	-0.844	-0.059
39533	19.936	20.000	1.023	-1.128	-0.054
39576	19.937	20.000	1.010	-1.030	-0.050
39622	19.939	20.000	0.996	-0.920	-0.045
39668	19.944	20.000	0.975	-0.808	-0.011
39734	19.945	20.000	0.952	-0.694	-0.004
39785	19.946	20.000	0.937	0.150	-0.033
39839	19.945	20.000	0.914	0.326	-0.002
39895	19.948	20.000	0.892	-0.386	0.001
39938	19.948	20.000	0.877	0.380	-0.028
39989	19.948	20.000	0.855	0.456	0.001
40036	19.948	20.000	0.841	-0.266	-0.026
40099	19.952	20.000	0.820	0.468	0.003
40170	19.953	20.000	0.791	-0.216	0.035
40225	19.954	20.000	0.777	0.507	-0.021
40275	19.950	20.000	0.758	1.319	0.001
40325	19.950	20.000	0.746	-0.096	-0.025
40375	19.951	20.000	0.733	0.462	-0.025
40419	19.956	20.000	0.722	-0.197	-0.026
40458	19.956	20.000	0.733	-0.187	-0.116
40496	19.955	20.000	0.772	-0.218	-0.236
40575	19.951	20.000	0.816	-2.455	-0.256
40652	19.903	20.000	1.011	-5.464	-0.884
40696	19.896	20.000	1.068	-5.953	-0.332
40738	19.784	20.000	1.113	-21.652	-0.292
40780	19.787	20.000	1.150	-7.863	-0.265
40825	19.788	20.000	1.183	-6.866	-0.248
40867	19.777	20.000	1.211	-6.189	-0.233
40910	19.763	20.000	1.245	-5.760	-0.261
40957	19.771	20.000	1.263	-5.390	-0.198
41004	19.778	20.000	1.276	-6.096	-0.181
41046	19.788	20.000	1.286	-4.511	-0.168
41094	19.777	20.000	1.295	-4.084	-0.166
41135	19.785	20.000	1.298	-3.758	-0.140
41181	19.791	20.000	1.298	-3.721	-0.129
41227	19.798	20.000	1.295	-3.068	-0.119
41274	19.825	20.000	1.287	-2.787	-0.098
41317	19.830	20.000	1.280	-2.551	-0.098
41363	19.835	20.000	1.271	-2.022	-0.091
41408	19.828	20.000	1.254	-2.013	-0.060
41450	19.832	20.000	1.242	-1.831	-0.073
41497	19.838	20.000	1.228	-1.070	-0.068
41544	19.843	20.000	1.214	-1.398	-0.063
41592	19.855	20.000	1.190	-1.274	-0.025
41634	19.858	20.000	1.173	-1.148	-0.050
41676	19.861	20.000	1.156	-0.179	-0.048
41719	19.863	20.000	1.142	-0.807	-0.059
41762	19.866	20.000	1.140	-0.754	-0.104
41810	19.871	20.000	1.155	-1.029	-0.176
41853	19.872	20.000	1.173	-2.153	-0.188
41894	19.866	20.000	1.187	-3.971	-0.176
41936	19.860	20.000	1.197	-4.255	-0.162
41977	19.859	20.000	1.205	-3.961	-0.149
42018	19.860	20.000	1.209	-3.617	-0.138
42059	19.863	20.000	1.211	-3.295	-0.128
42102	19.866	20.000	1.210	-3.016	-0.119
42145	19.869	20.000	1.208	-2.760	-0.110
42192	19.885	20.000	1.200	-2.539	-0.090
42233	19.888	20.000	1.193	-2.322	-0.090
42277	19.892	20.000	1.184	-1.814	-0.084
42324	19.894	20.000	1.174	-1.826	-0.078
42366	19.897	20.000	1.163	-1.674	-0.072
42410	19.893	20.000	1.145	-1.510	-0.039
42459	19.895	20.000	1.131	-1.362	-0.057
42503	19.898	20.000	1.116	-0.545	-0.054
42543	19.902	20.000	1.101	-1.000	-0.050
42585	19.905	20.000	1.086	-0.924	-0.046
42627	19.907	20.000	1.069	-0.817	-0.042
42669	19.911	20.000	1.044	-0.708	-0.002
42711	19.913	20.000	1.032	-0.607	-0.056
42752	19.913	20.000	1.076	0.397	-0.283
42794	19.913	20.000	1.075	-0.953	-0.105
42836	19.901	20.000	1.117	-6.643	-0.281
42878	19.890	20.000	1.167	-2.191	-0.315
42921	19.870	20.000	1.213	-6.587	-0.307
42962	19.857	20.000	1.253	-7.431	-0.285
43003	19.852	20.000	1.287	-7.237	-0.264
43044	19.852	20.000	1.316	-6.697	-0.246
43095	19.833	20.000	1.350	-6.161	-0.271
43136	19.837	20.000	1.367	-5.713	-0.206
43182	19.839	20.000	1.380	-6.348	-0.189
43225	19.844	20.000	1.389	-4.721	-0.174
43267	19.878	20.000	1.396	-4.283	-0.170
43310	19.884	20.000	1.398	-3.925	-0.146
43359	19.888	20.000	1.397	-3.825	-0.134
43403	19.893	20.000	1.393	-3.208	-0.124
43444	19.897	20.000	1.387	-2.925	-0.115
43487	19.901	20.000	1.379	-2.666	-0.106
43530	19.887	20.000	1.364	-2.441	-0.075
43571	19.893	20.000	1.351	-2.221	-0.086
43614	19.896	20.000	1.338	-1.443	-0.080
43654	19.901	20.000	1.323	-1.712	-0.074
43703	19.904	20.000	1.307	-1.558	-0.067
43745	19.909	20.000	1.290	-1.402	-0.061
43788	19.913	20.000	1.272	-1.242	-0.056
43831	19.922	20.000	1.244	-1.079	-0.010
43871	19.923	20.000	1.224	-0.954	-0.042
43915	19.924	20.000	1.204	0.197	-0.041
43954	19.925	20.000	1.184	-0.623	-0.038
43997	19.928	20.000	1.163	-0.593	-0.033
44038	19.930	20.000	1.142	-0.503	-0.030
44081	19.932	20.000	1.120	-0.401	-0.026
44121	19.933	20.000	1.099	-0.308	-0.023
44165	19.935	20.000	1.077	-0.214	-0.020
44211	19.936	20.000	1.043	-0.130	0.028
44257	19.938	20.000	1.021	-0.055	-0.013
44300	19.939	20.000	1.000	1.148	-0.014
44343	19.941	20.000	0.979	0.104	-0.013
44387	19.942	20.000	0.958	0.077	-0.011
44431	19.943	20.000	0.926	0.100	0.034
44472	19.944	20.000	0.905	0.153	-0.009
44516	19.944	20.000	0.896	1.282	-0.052
44560	19.945	20.000	0.900	0.223	-0.108
44604	19.946	20.000	0.923	-0.864	-0.182
44643	19.940	20.000	0.954	-2.265	-0.219
44686	19.933	20.000	0.999	-4.111	-0.279
44731	19.914	20.000	1.060	-5.048	-0.350
44776	19.900	20.000	1.094	-6.551	-0.245
44821	19.876	20.000	1.121	-8.303	-0.220
44866	19.875	20.000	1.143	-5.698	-0.203
44907	19.880	20.000	1.161	-5.065	-0.189
44953	19.902	20.000	1.182	-4.631	-0.203
44997	19.907	20.000	1.193	-4.296	-0.160
45040	19.910	20.000	1.200	-4.650	-0.147
45085	19.915	20.000	1.204	-3.575	-0.137
45130	19.903	20.000	1.205	-3.242	-0.127
45173	19.907	20.000	1.204	-2.983	-0.114
45217	19.911	20.000	1.200	-2.747	-0.105
45266	19.915	20.000	1.194	-2.403	-0.097
45312	19.934	20.000	1.183	-2.193	-0.072
45368	19.937	20.000	1.173	-1.989	-0.079
45417	19.928	20.000	1.157	-1.371	-0.051
45464	19.931	20.000	1.145	-1.547	-0.065
45504	19.933	20.000	1.132	-0.826	-0.061
45544	19.936	20.000	1.118	-1.195	-0.057
45593	19.948	20.000	1.096	-1.093	-0.020
45641	19.950	20.000	1.080	-0.978	-0.045
45688	19.951	20.000	1.064	-0.073	-0.043
45733	19.949	20.000	1.040	-0.683	-0.006
45783	19.951	20.000	1.023	-0.633	-0.035
45832	19.952	20.000	1.006	0.278	-0.034
45872	19.955	20.000	0.981	-0.430	0.004
45911	19.956	20.000	0.963	-0.419	-0.027
45957	19.956	20.000	0.946	0.535	-0.027
46003	19.956	20.000	0.929	-0.242	-0.025
46048	19.957	20.000	0.913	-0.229	-0.027
46093	19.963	20.000	0.905	-0.187	-0.059
46144	19.964	20.000	0.903	-0.226	-0.082
46191	19.963	20.000	0.920	-1.047	-0.161
46238	19.963	20.000	0.930	-1.622	-0.133
46281	19.959	20.000	0.938	-3.585	-0.122
46325	19.960	20.000	0.942	-2.900	-0.112
46371	19.952	20.000	0.945	-2.607	-0.105
46413	19.953	20.000	0.944	-2.358	-0.092
46457	19.955	20.000	0.942	-2.185	-0.085
46499	19.957	20.000	0.938	-1.853	-0.079
46551	19.958	20.000	0.933	-1.687	-0.073
46600	19.969	20.000	0.923	-1.528	-0.054
46641	19.971	20.000	0.915	-1.395	-0.061
46687	19.972	20.000	0.907	-0.901	-0.057
46732	19.967	20.000	0.893	-1.082	-0.033
46784	19.969	20.000	0.882	-0.981	-0.047
46831	19.972	20.000	0.866	-0.385	-0.022
46875	19.973	20.000	0.855	-0.729	-0.040
46922	19.974	20.000	0.843	-0.109	-0.038
46968	19.974	20.000	0.831	-0.560	-0.036
47010	19.977	20.000	0.813	-0.522	-0.007
47054	19.979	20.000	0.805	-0.462	-0.050
47096	19.980	20.000	0.821	0.264	-0.144
47142	19.980	20.000	0.835	-0.817	-0.142
47187	19.973	20.000	0.862	-3.155	-0.191
47227	19.970	20.000	0.904	-3.112	-0.262
47267	19.960	20.000	0.917	-4.347	-0.144
47310	19.950	20.000	0.948	-6.104	-0.216
47354	19.954	20.000	0.964	-3.157	-0.161
47399	19.951	20.000	0.976	-4.963	-0.147
47441	19.954	20.000	0.986	-3.583	-0.137
47483	19.956	20.000	0.993	-3.244	-0.128
47525	19.959	20.000	0.998	-2.988	-0.120
47566	19.961	20.000	1.001	-2.776	-0.112
47609	19.964	20.000	1.002	-2.559	-0.105
47660	19.952	20.000	1.000	-2.366	-0.093
47710	19.954	20.000	0.997	-2.179	-0.087
47758	19.971	20.000	0.990	-1.895	-0.069
47811	19.961	20.000	0.979	-1.737	-0.057
47855	19.963	20.000	0.971	-1.278	-0.064
47896	19.965	20.000	0.962	-0.982	-0.061
47941	19.968	20.000	0.953	-1.171	-0.056
47983	19.970	20.000	0.942	-1.089	-0.053
48026	19.972	20.000	0.931	-0.975	-0.049
48070	19.973	20.000	0.919	-0.879	-0.045
48116	19.980	20.000	0.901	-0.781	-0.016
48162	19.981	20.000	0.888	-0.692	-0.037
48207	19.981	20.000	0.875	0.044	-0.035
48248	19.980	20.000	0.855	-0.483	-0.005
48292	19.981	20.000	0.841	-0.451	-0.029
48335	19.981	20.000	0.827	0.299	-0.028
48383	19.982	20.000	0.814	-0.286	-0.027
48425	19.983	20.000	0.800	-0.272	-0.024
48469	19.984	20.000	0.785	-0.228	-0.022
48510	19.987	20.000	0.764	-0.163	0.010
48554	19.987	20.000	0.749	-0.107	-0.017
48594	19.987	20.000	0.735	0.687	-0.018
48635	19.987	20.000	0.722	0.013	-0.017
48676	19.988	20.000	0.708	-0.002	-0.015
48726	19.989	20.000	0.694	0.012	-0.013
48770	19.989	20.000	0.673	0.057	0.015
48812	19.990	20.000	0.659	0.102	-0.011
48858	19.991	20.000	0.646	0.824	-0.012
48904	19.992	20.000	0.633	0.168	-0.011
48944	19.992	20.000	0.620	0.141	-0.011
48984	19.992	20.000	0.607	0.154	-0.010
49026	19.993	20.000	0.595	0.166	-0.009
49068	19.994	20.000	0.582	0.198	-0.008
49109	19.993	20.000	0.567	0.220	0.004
49156	19.994	20.000	0.564	0.231	-0.046
49200	19.994	20.000	0.572	0.539	-0.086
49241	19.994	20.000	0.580	-0.704	-0.093
49287	19.993	20.000	0.600	-1.712	-0.138
49329	19.990	20.000	0.628	-1.894	-0.177
49374	19.986	20.000	0.644	-3.003	-0.129
49426	19.979	20.000	0.657	-3.984	-0.117
49468	19.977	20.000	0.667	-2.784	-0.108
49518	19.986	20.000	0.679	-2.486	-0.116
49561	19.988	20.000	0.685	-2.262	-0.092
49610	19.980	20.000	0.691	-2.452	-0.091
49652	19.981	20.000	0.692	-1.856	-0.076
49698	19.983	20.000	0.692	-1.830	-0.070
49740	19.984	20.000	0.692	-1.454	-0.066
49782	19.985	20.000	0.690	-1.325	-0.062
49825	19.986	20.000	0.687	-1.213	-0.058
49867	19.988	20.000	0.684	-1.118	-0.054
49919	19.995	20.000	0.677	-1.012	-0.040
49965	19.996	20.000	0.672	-0.923	-0.046
50007	19.996	20.000	0.666	-0.576	-0.043
50048	19.997	20.000	0.659	-0.713	-0.041
50090	19.993	20.000	0.649	-0.638	-0.023
50136	19.993	20.000	0.641	-0.582	-0.034
50182	19.994	20.000	0.634	-0.136	-0.033
50234	19.999	20.000	0.622	-0.407	-0.014
50278	19.999	20.000	0.613	-0.378	-0.027
50325	19.999	20.000	0.605	0.093	-0.027
50369	19.998	20.000	0.592	-0.246	-0.008
50410	19.998	20.000	0.583	-0.235	-0.023
50454	19.999	20.000	0.574	0.247	-0.023
50500	20.000	20.000	0.565	-0.131	-0.021
50542	20.000	20.000	0.556	-0.129	-0.020
50590	20.000	20.000	0.543	-0.097	0.000
50630	20.000	20.000	0.535	-0.065	-0.022
50675	20.000	20.000	0.541	0.439	-0.080
50720	20.000	20.000	0.547	-0.121	-0.076
50766	20.000	20.000	0.556	-1.557	-0.095
50814	19.998	20.000	0.580	-1.460	-0.154
50869	19.996	20.000	0.597	-1.935	-0.128
50915	19.995	20.000	0.618	-3.405	-0.143
50966	19.996	20.000	0.628	-2.757	-0.104
51011	19.984	20.000	0.639	-3.138	-0.109
51064	19.984	20.000	0.644	-2.174	-0.084
51118	19.996	20.000	0.649	-2.282	-0.082
51176	19.988	20.000	0.650	-1.674	-0.071
51228	19.989	20.000	0.650	-1.625	-0.063
51283	20.000	20.000	0.647	-1.339	-0.054
51342	19.992	20.000	0.642	-1.138	-0.046
51397	20.002	20.000	0.636	-0.911	-0.038
51443	19.995	20.000	0.628	-0.710	-0.033
51498	19.995	20.000	0.623	-0.514	-0.040
51544	20.003	20.000	0.614	-0.385	-0.026
51596	20.002	20.000	0.608	-0.561	-0.035
51652	19.999	20.000	0.598	-0.209	-0.020
51701	19.999	20.000	0.591	-0.443	-0.031
51749	20.003	20.000	0.580	-0.058	-0.015
51793	20.003	20.000	0.572	-0.340	-0.028
51837	20.003	20.000	0.565	0.067	-0.027
51878	20.003	20.000	0.557	-0.255	-0.026
51924	20.003	20.000	0.550	-0.236	-0.024
51969	20.003	20.000	0.538	-0.207	-0.006
52014	20.003	20.000	0.530	-0.158	-0.020
52059	20.003	20.000	0.522	0.282	-0.020
52103	20.004	20.000	0.514	-0.068	-0.019
52151	20.005	20.000	0.501	-0.068	-0.002
52194	20.006	20.000	0.493	-0.048	-0.017
52240	20.006	20.000	0.485	0.393	-0.017
52285	20.006	20.000	0.474	0.013	-0.001
52330	20.006	20.000	0.466	0.013	-0.015
52372	20.006	20.000	0.459	0.412	-0.016
52413	20.006	20.000	0.451	0.051	-0.016
52458	20.006	20.000	0.444	0.040	-0.015
52503	20.007	20.000	0.436	0.048	-0.014
52548	20.007	20.000	0.429	0.067	-0.014
52593	20.008	20.000	0.418	0.085	0.002
52637	20.008	20.000	0.411	0.094	-0.012
52681	20.008	20.000	0.404	0.481	-0.013
52725	20.008	20.000	0.394	0.129	0.000
52769	20.008	20.000	0.388	0.106	-0.012
52810	20.009	20.000	0.382	0.441	-0.013
52853	20.009	20.000	0.375	0.127	-0.013
52893	20.010	20.000	0.369	0.103	-0.013
52938	20.010	20.000	0.363	0.108	-0.013
52979	20.010	20.000	0.358	0.113	-0.012
53024	20.010	20.000	0.356	0.118	-0.029
53069	20.009	20.000	0.376	0.132	-0.118
53108	20.008	20.000	0.380	-0.283	-0.053
53152	20.004	20.000	0.382	-2.514	-0.046
53196	20.006	20.000	0.391	-0.893	-0.075
53245	20.006	20.000	0.404	-0.718	-0.092
53291	20.003	20.000	0.425	-1.430	-0.130
53336	20.002	20.000	0.439	-1.863	-0.097
53380	19.999	20.000	0.450	-2.807	-0.089
53430	19.997	20.000	0.459	-1.990	-0.083
53469	20.005	20.000	0.470	-1.788	-0.092
53509	20.005	20.000	0.476	-1.641	-0.072
53553	20.006	20.000	0.481	-1.869	-0.066
53592	20.006	20.000	0.484	-1.354	-0.062
53634	20.006	20.000	0.487	-1.226	-0.060
53674	20.007	20.000	0.489	-1.125	-0.056
53717	20.007	20.000	0.490	-1.051	-0.053
53758	20.007	20.000	0.490	-0.966	-0.050
53801	20.008	20.000	0.490	-0.888	-0.047
53841	20.008	20.000	0.489	-0.819	-0.045
53880	20.008	20.000	0.487	-0.738	-0.042
53922	20.008	20.000	0.485	-0.685	-0.040
53967	20.009	20.000	0.482	-0.621	-0.038
54007	20.004	20.000	0.478	-0.566	-0.029
54047	20.004	20.000	0.474	-0.510	-0.033
54092	20.005	20.000	0.470	-0.278	-0.031
54139	20.005	20.000	0.466	-0.389	-0.030
54183	20.006	20.000	0.461	-0.339	-0.029
54226	20.009	20.000	0.454	-0.308	-0.016
54270	20.009	20.000	0.449	-0.277	-0.025
54314	20.009	20.000	0.444	0.031	-0.024
54363	20.009	20.000	0.439	-0.186	-0.023
54408	20.008	20.000	0.431	-0.164	-0.011
54455	20.008	20.000	0.425	-0.141	-0.021
54507	20.009	20.000	0.417	0.149	-0.009
54551	20.009	20.000	0.412	-0.077	-0.020
54593	20.009	20.000	0.407	0.213	-0.019
54636	20.009	20.000	0.401	-0.063	-0.019
54679	20.010	20.000	0.396	-0.050	-0.018
54720	20.010	20.000	0.391	-0.047	-0.017
54763	20.010	20.000	0.385	-0.024	-0.017
54811	20.010	20.000	0.377	-0.000	-0.006
54855	20.010	20.000	0.372	0.013	-0.016
54898	20.010	20.000	0.367	0.293	-0.016
54939	20.011	20.000	0.362	0.047	-0.016
54979	20.011	20.000	0.356	0.040	-0.015
55021	20.011	20.000	0.351	0.042	-0.015
55060	20.011	20.000	0.346	0.055	-0.014
55103	20.011	20.000	0.342	0.058	-0.015
55143	20.011	20.000	0.337	0.080	-0.014
55185	20.011	20.000	0.329	0.073	-0.004
55225	20.011	20.000	0.325	0.095	-0.014
55268	20.011	20.000	0.320	0.343	-0.014
55307	20.011	20.000	0.316	0.095	-0.014
55352	20.012	20.000	0.311	0.097	-0.014
55391	20.012	20.000	0.307	0.077	-0.014
55434	20.012	20.000	0.303	0.098	-0.013
55473	20.012	20.000	0.299	0.089	-0.013
55511	20.012	20.000	0.295	0.099	-0.013
55553	20.012	20.000	0.291	0.110	-0.013
55588	20.012	20.000	0.287	0.100	-0.013
55626	20.012	20.000	0.283	0.110	-0.013
55667	20.012	20.000	0.279	0.110	-0.013
55702	20.014	20.000	0.277	0.109	-0.021
55741	20.014	20.000	0.274	0.119	-0.013
55780	20.014	20.000	0.270	-0.087	-0.012
55819	20.014	20.000	0.267	0.112	-0.012
55855	20.014	20.000	0.263	0.131	-0.012
55897	20.014	20.000	0.260	0.130	-0.013
55940	20.014	20.000	0.256	0.129	-0.012
55982	20.014	20.000	0.253	0.117	-0.013
56018	20.014	20.000	0.250	0.125	-0.013
56058	20.014	20.000	0.247	0.123	-0.013
56100	20.014	20.000	0.244	0.111	-0.013
56135	20.014	20.000	0.242	0.118	-0.013
56170	20.014	20.000	0.239	0.105	-0.013
56209	20.015	20.000	0.236	0.112	-0.013
56248	20.015	20.000	0.234	0.109	-0.013
56284	20.015	20.000	0.231	0.106	-0.014
56320	20.012	20.000	0.230	0.112	-0.018
56357	20.012	20.000	0.228	0.098	-0.013
56400	20.012	20.000	0.225	-0.019	-0.013
56439	20.012	20.000	0.223	0.107	-0.013
56478	20.012	20.000	0.229	0.103	-0.047
56515	20.012	20.000	0.282	0.109	-0.238
56556	20.012	20.000	0.424	-0.747	-0.610
56596	19.861	20.000	0.659	-5.508	-1.006
56639	19.983	20.000	0.735	-14.823	-0.379
56676	19.773	20.000	0.641	-24.710	0.312
56715	19.796	20.000	0.556	-9.031	0.286
56750	19.680	20.000	0.484	8.234	0.236
56785	19.608	20.000	0.433	7.577	0.164
56824	19.319	20.000	0.415	6.335	0.030
56867	19.594	20.000	0.391	4.535	0.057
56902	19.612	20.000	0.395	1.189	-0.058
56942	19.349	20.000	0.402	1.870	-0.068
56984	19.370	20.000	0.421	-1.002	-0.117
57020	19.366	20.000	0.444	-1.259	-0.136
57059	19.346	20.000	0.467	-2.496	-0.142
57099	19.332	20.000	0.490	-2.953	-0.139
57135	19.331	20.000	0.511	-3.102	-0.134
57171	19.348	20.000	0.529	-3.049	-0.127
57211	19.371	20.000	0.546	-2.910	-0.120
57249	19.392	20.000	0.560	-2.747	-0.113
57286	19.409	20.000	0.573	-2.568	-0.107
57323	19.732	20.000	0.578	-2.394	-0.081
57368	19.436	20.000	0.593	-2.245	-0.117
57403	19.440	20.000	0.601	-1.579	-0.092
57442	19.767	20.000	0.604	-2.485	-0.074
57480	19.780	20.000	0.610	-1.875	-0.084
57516	19.788	20.000	0.615	-1.414	-0.081
57553	19.793	20.000	0.618	-1.668	-0.076
57595	19.799	20.000	0.621	-1.580	-0.072
57633	19.805	20.000	0.622	-1.469	-0.067
57665	19.810	20.000	0.622	-1.366	-0.063
57701	19.494	20.000	0.622	-1.249	-0.061
57736	19.499	20.000	0.621	-1.150	-0.058
57775	19.513	20.000	0.619	-1.099	-0.055
57815	19.524	20.000	0.617	-1.017	-0.051
57850	19.536	20.000	0.614	-0.932	-0.048
57889	19.547	20.000	0.610	-0.846	-0.045
57931	19.558	20.000	0.605	-0.767	-0.042
57968	19.569	20.000	0.600	-0.687	-0.040
58003	19.580	20.000	0.595	-0.626	-0.037
58040	19.898	20.000	0.592	-0.564	-0.047
58075	19.908	20.000	0.585	-0.500	-0.034
58115	19.912	20.000	0.579	-0.742	-0.031
58146	19.914	20.000	0.572	-0.417	-0.029
58183	19.918	20.000	0.564	-0.351	-0.027
58219	19.606	20.000	0.561	-0.283	-0.041
58257	19.609	20.000	0.553	-0.245	-0.025
58296	19.620	20.000	0.545	-0.595	-0.023
58333	19.629	20.000	0.537	-0.186	-0.021
58369	19.638	20.000	0.528	-0.126	-0.019
58409	19.647	20.000	0.520	-0.086	-0.018
58449	19.656	20.000	0.512	-0.045	-0.018
58482	19.664	20.000	0.503	-0.024	-0.017
58514	19.978	20.000	0.499	-0.003	-0.033
58549	19.985	20.000	0.491	0.018	-0.015
58587	19.988	20.000	0.482	-0.381	-0.013
58628	19.989	20.000	0.473	0.050	-0.013
58666	19.991	20.000	0.465	0.102	-0.012
58703	19.993	20.000	0.456	0.123	-0.012
58743	19.683	20.000	0.452	0.145	-0.028
58789	19.996	20.000	0.439	0.146	0.006
58833	20.002	20.000	0.431	-0.263	-0.009
58874	20.005	20.000	0.422	0.588	-0.009
58919	20.005	20.000	0.415	0.210	-0.010
58956	20.007	20.000	0.407	0.200	-0.010
59000	20.008	20.000	0.399	0.190	-0.009
59038	20.009	20.000	0.392	0.189	-0.009
59083	20.010	20.000	0.384	0.208	-0.009
59121	19.702	20.000	0.374	0.207	0.005
59174	19.703	20.000	0.367	0.205	-0.009
59216	19.712	20.000	0.360	0.572	-0.010
59254	19.718	20.000	0.354	0.209	-0.010
59297	19.726	20.000	0.348	0.196	-0.010
59348	19.732	20.000	0.342	0.182	-0.010
59399	20.049	20.000	0.333	0.187	0.002
59441	20.055	20.000	0.327	0.182	-0.010
59483	20.056	20.000	0.322	0.494	-0.011
59523	19.749	20.000	0.314	0.189	-0.001
59572	19.748	20.000	0.309	0.172	-0.011
