time	speed	target_speed	cte	angle	steer_value
6899	6.588	10.000	0.752	0.436	0.000
6920	6.628	10.000	0.753	0.436	0.000
6934	6.667	10.000	0.756	0.436	0.000
6953	6.705	10.000	0.758	0.436	0.000
6967	6.705	10.000	0.758	0.436	0.000
6987	6.744	10.000	0.762	0.436	0.000
7011	6.781	10.000	0.766	0.436	0.000
7028	6.819	10.000	0.771	0.436	0.000
7050	6.856	10.000	0.767	0.436	0.000
7070	6.893	10.000	0.769	0.436	0.000
7088	6.929	10.000	0.770	0.436	0.000
7111	6.965	10.000	0.772	0.436	0.000
7134	7.001	10.000	0.774	0.436	0.000
7154	7.072	10.000	0.779	0.436	0.000
7173	7.072	10.000	0.779	0.436	0.000
7188	7.106	10.000	0.782	0.436	0.000
7232	7.175	10.000	0.788	0.436	0.000
7250	7.209	10.000	0.791	0.436	0.000
7266	7.242	10.000	0.795	0.436	0.000
7310	7.308	10.000	0.802	0.436	0.000
7351	7.373	10.000	0.810	0.436	0.000
7370	7.404	10.000	0.814	0.436	0.000
7389	7.436	10.000	0.818	0.436	0.000
7409	7.466	10.000	0.822	0.436	0.000
7432	7.497	10.000	0.826	0.436	0.000
7463	7.557	10.000	0.835	0.436	0.000
7484	7.587	10.000	0.839	0.436	0.000
7505	7.616	10.000	0.843	0.436	0.000
7528	7.645	10.000	0.848	0.436	0.000
7547	7.674	10.000	0.852	0.436	0.000
7573	7.702	10.000	0.856	0.436	0.000
7593	7.731	10.000	0.861	0.436	0.000
7616	7.758	10.000	0.865	0.436	0.000
7637	7.813	10.000	0.874	0.436	0.000
7660	7.841	10.000	0.878	0.436	0.000
7683	7.867	10.000	0.883	0.436	0.000
7709	7.894	10.000	0.888	0.436	0.000
7733	7.920	10.000	0.892	0.436	0.000
7754	7.972	10.000	0.901	0.436	0.000
7772	7.972	10.000	0.901	0.436	0.000
7799	8.022	10.000	0.911	0.436	0.000
7820	8.047	10.000	0.915	0.436	0.000
7839	8.072	10.000	0.920	0.436	0.000
7863	8.096	10.000	0.925	0.436	0.000
7889	8.120	10.000	0.930	0.436	0.000
7913	8.144	10.000	0.934	0.436	0.000
7939	8.191	10.000	0.944	0.436	0.000
7963	8.214	10.000	0.949	0.436	0.000
7990	8.237	10.000	0.954	0.436	0.000
8013	8.260	10.000	0.959	0.436	0.000
8060	8.304	10.000	0.969	0.436	0.000
8083	8.348	10.000	0.979	0.436	0.000
8104	8.370	10.000	0.984	0.436	0.000
8122	8.391	10.000	0.989	0.436	0.000
8142	8.412	10.000	0.994	0.436	0.000
8162	8.433	10.000	0.999	0.436	0.000
8184	8.453	10.000	1.004	0.436	0.000
8209	8.474	10.000	1.009	0.436	0.000
8237	8.494	10.000	1.014	0.436	0.000
8258	8.534	10.000	1.025	0.436	0.000
8281	8.553	10.000	1.030	0.436	0.000
8312	8.572	10.000	1.035	0.436	0.000
8332	8.591	10.000	1.040	0.436	0.000
8365	8.629	10.000	1.051	0.436	0.000
8406	8.666	10.000	1.062	0.436	0.000
8451	8.703	10.000	1.073	0.436	0.000
8471	8.721	10.000	1.078	0.436	0.000
8490	8.738	10.000	1.084	0.436	0.000
8510	8.755	10.000	1.089	0.436	0.000
8529	8.773	10.000	1.095	0.436	0.000
8551	8.789	10.000	1.101	0.436	0.000
8576	8.806	10.000	1.106	0.436	0.000
8599	8.839	10.000	1.117	0.436	0.000
8620	8.856	10.000	1.123	0.436	0.000
8639	8.872	10.000	1.129	0.436	0.000
8677	8.888	10.000	1.135	0.436	0.000
8696	8.919	10.000	1.146	0.436	0.000
8724	8.935	10.000	1.152	0.436	0.000
8744	8.950	10.000	1.158	0.436	0.000
8762	8.965	10.000	1.164	0.436	0.000
8786	8.980	10.000	1.170	0.436	0.000
8810	8.995	10.000	1.176	0.436	0.000
8833	9.009	10.000	1.182	0.436	0.000
8858	9.038	10.000	1.194	0.436	0.000
8878	9.052	10.000	1.200	0.436	0.000
8900	9.066	10.000	1.206	0.436	0.000
8920	9.080	10.000	1.212	0.436	0.000
8939	9.094	10.000	1.218	0.436	0.000
8958	9.107	10.000	1.224	0.436	0.000
8977	9.121	10.000	1.231	0.436	0.000
9031	9.147	10.000	1.243	0.436	0.000
9082	9.187	10.000	1.262	0.436	0.000
9122	9.199	10.000	1.268	0.436	0.000
9142	9.224	10.000	1.281	0.436	0.000
9160	9.236	10.000	1.288	0.436	0.000
9183	9.248	10.000	1.294	0.436	0.000
9204	9.260	10.000	1.300	0.436	0.000
9222	9.272	10.000	1.307	0.436	0.000
9246	9.284	10.000	1.313	0.436	0.000
9270	9.295	10.000	1.320	0.436	0.000
9293	9.306	10.000	1.327	0.436	0.000
9316	9.318	10.000	1.333	0.436	0.000
9342	9.340	10.000	1.347	0.436	0.000
9357	9.351	10.000	1.353	0.436	0.000
9394	9.362	10.000	1.360	0.436	0.000
9413	9.372	10.000	1.367	0.436	0.000
9450	9.393	10.000	1.380	0.436	0.000
9470	9.404	10.000	1.387	0.436	0.000
9494	9.414	10.000	1.394	0.436	0.000
9517	9.434	10.000	1.408	0.436	0.000
9534	9.444	10.000	1.415	0.436	0.000
9549	9.444	10.000	1.415	0.436	0.000
9570	9.454	10.000	1.422	0.436	0.000
9588	9.464	10.000	1.429	0.436	0.000
9611	9.473	10.000	1.436	0.436	0.000
9633	9.483	10.000	1.443	0.436	0.000
9658	9.501	10.000	1.457	0.436	0.000
9677	9.511	10.000	1.464	0.436	0.000
9700	9.520	10.000	1.471	0.436	0.000
9716	9.529	10.000	1.478	0.436	0.000
9740	9.538	10.000	1.486	0.436	0.000
9760	9.546	10.000	1.493	0.436	0.000
9779	9.555	10.000	1.500	0.436	0.000
9811	9.564	10.000	1.508	0.436	0.000
9830	9.572	10.000	1.515	0.436	0.000
9862	9.581	10.000	1.522	0.436	0.000
9901	9.597	10.000	1.537	0.436	0.000
9916	9.614	10.000	1.552	0.436	0.000
9938	9.621	10.000	1.559	0.436	0.000
9958	9.629	10.000	1.567	0.436	0.000
9998	9.637	10.000	1.574	0.436	0.000
10022	9.652	10.000	1.589	0.436	0.000
10046	9.660	10.000	1.597	0.436	0.000
10087	9.675	10.000	1.612	0.436	0.000
10126	9.689	10.000	1.627	0.436	0.000
10146	9.697	10.000	1.635	0.436	0.000
10170	9.704	10.000	1.643	0.436	0.000
10195	9.710	10.000	1.651	0.436	0.000
10239	9.724	10.000	1.666	0.436	0.000
10262	9.738	10.000	1.682	0.436	0.000
10282	9.744	10.000	1.690	0.436	0.000
10315	9.751	10.000	1.698	0.436	0.000
10333	9.764	10.000	1.714	0.436	0.000
10355	9.770	10.000	1.722	0.436	0.000
10370	9.770	10.000	1.722	0.436	0.000
10395	9.776	10.000	1.730	0.436	0.000
10415	9.782	10.000	1.738	0.436	0.000
10443	9.794	10.000	1.754	0.436	0.000
10467	9.800	10.000	1.762	0.436	0.000
10489	9.806	10.000	1.770	0.436	0.000
10505	9.812	10.000	1.779	0.436	0.000
10529	9.817	10.000	1.787	0.436	0.000
10554	9.823	10.000	1.795	0.436	0.000
10579	9.834	10.000	1.812	0.436	0.000
10633	9.845	10.000	1.828	0.436	0.000
10675	9.856	10.000	1.845	0.436	0.000
10700	9.866	10.000	1.862	0.436	0.000
10720	9.871	10.000	1.870	0.436	0.000
10740	9.877	10.000	1.879	0.436	0.000
10760	9.881	10.000	1.887	0.436	0.000
10779	9.886	10.000	1.896	0.436	0.000
10819	9.896	10.000	1.913	0.436	0.000
10839	9.901	10.000	1.921	0.436	0.000
10858	9.905	10.000	1.930	0.436	0.000
10883	9.910	10.000	1.939	0.436	0.000
10905	9.914	10.000	1.948	0.436	0.000
10929	9.919	10.000	1.956	0.436	0.000
10958	9.923	10.000	1.965	0.436	0.000
10982	9.931	10.000	1.982	0.436	0.000
11010	9.936	10.000	1.991	0.436	0.000
11035	9.940	10.000	2.000	0.436	0.000
11060	9.948	10.000	2.018	0.436	0.000
11085	9.952	10.000	2.027	0.436	0.000
11105	9.956	10.000	2.036	0.436	0.000
11125	9.960	10.000	2.045	0.436	0.000
11145	9.964	10.000	2.054	0.436	0.000
11165	9.968	10.000	2.063	0.436	0.000
11198	9.972	10.000	2.072	0.436	0.000
11217	9.979	10.000	2.090	0.436	0.000
11232	9.983	10.000	2.099	0.436	0.000
11255	9.986	10.000	2.108	0.436	0.000
11276	9.990	10.000	2.117	0.436	0.000
11315	9.993	10.000	2.126	0.436	0.000
11333	10.001	10.000	2.145	0.436	0.000
11350	10.001	10.000	2.145	0.436	0.000
11365	10.004	10.000	2.154	0.436	0.000
11407	10.011	10.000	2.173	0.436	0.000
11432	10.014	10.000	2.182	0.436	0.000
11459	10.020	10.000	2.201	0.436	0.000
11475	10.023	10.000	2.210	0.436	0.000
11496	10.023	10.000	2.210	0.436	0.000
11542	10.029	10.000	2.229	0.436	0.000
11562	10.035	10.000	2.248	0.436	0.000
11586	10.038	10.000	2.257	0.436	0.000
11610	10.041	10.000	2.267	0.436	0.000
11634	10.044	10.000	2.277	0.436	0.000
11649	10.047	10.000	2.286	0.436	0.000
11696	10.052	10.000	2.305	0.436	0.000
11725	10.058	10.000	2.325	0.436	0.000
11746	10.060	10.000	2.335	0.436	0.000
11785	10.065	10.000	2.354	0.436	0.000
11800	10.067	10.000	2.364	0.436	0.000
11816	10.069	10.000	2.374	0.436	0.000
11837	10.071	10.000	2.383	0.436	0.000
11862	10.073	10.000	2.393	0.436	0.000
11887	10.075	10.000	2.403	0.436	0.000
11910	10.077	10.000	2.413	0.436	0.000
11935	10.079	10.000	2.422	0.436	0.000
11960	10.083	10.000	2.442	0.436	0.000
11988	10.085	10.000	2.452	0.436	0.000
12014	10.088	10.000	2.472	0.436	0.000
12066	10.092	10.000	2.491	0.436	0.000
12108	10.095	10.000	2.511	0.436	0.000
12133	10.097	10.000	2.521	0.436	0.000
12159	10.100	10.000	2.541	0.436	0.000
12183	10.102	10.000	2.551	0.436	0.000
12230	10.105	10.000	2.573	0.436	0.000
12260	10.108	10.000	2.595	0.436	0.000
12280	10.110	10.000	2.606	0.436	0.000
12309	10.111	10.000	2.617	0.436	0.000
12330	10.112	10.000	2.740	0.436	0.000
12358	10.114	10.000	2.707	0.436	0.000
12378	10.116	10.000	2.675	0.436	0.000
12397	10.117	10.000	2.678	0.436	0.000
12420	10.118	10.000	2.690	0.436	0.000
12436	10.119	10.000	2.703	0.436	0.000
12460	10.120	10.000	2.715	0.436	0.000
12484	10.121	10.000	2.728	0.436	0.000
12500	10.122	10.000	2.741	0.436	0.000
12521	10.123	10.000	2.755	0.436	0.000
12540	10.123	10.000	2.768	0.436	0.000
12560	10.124	10.000	2.782	0.436	0.000
12580	10.125	10.000	2.796	0.436	0.000
12614	10.126	10.000	2.810	0.436	0.000
12632	10.127	10.000	2.838	0.436	0.000
12658	10.127	10.000	2.838	0.436	0.000
12683	10.129	10.000	2.868	0.436	0.000
12699	10.129	10.000	2.883	0.436	0.000
12726	10.130	10.000	2.897	0.436	0.000
12752	10.131	10.000	2.912	0.436	0.000
12776	10.131	10.000	2.927	0.436	0.000
12795	10.133	10.000	2.957	0.436	0.000
12815	10.133	10.000	2.957	0.436	0.000
12838	10.134	10.000	2.987	0.436	0.000
12862	10.134	10.000	3.002	0.436	0.000
12903	10.136	10.000	3.032	0.436	0.000
12922	10.136	10.000	3.047	0.436	0.000
12943	10.137	10.000	3.062	0.436	0.000
12962	10.137	10.000	3.077	0.436	0.000
12998	10.137	10.000	3.092	0.436	0.000
13013	10.138	10.000	3.122	0.436	0.000
13048	10.139	10.000	3.137	0.436	0.000
13063	10.139	10.000	3.152	0.436	0.000
13117	10.139	10.000	3.183	0.436	0.000
13136	10.140	10.000	3.213	0.436	0.000
13156	10.140	10.000	3.228	0.436	0.000
13176	10.141	10.000	3.243	0.436	0.000
13196	10.141	10.000	3.243	0.436	0.000
