time	speed	target_speed	cte	angle	steer_value
10198	13.600	20.000	0.757	-25.000	-0.390
10239	13.515	20.000	0.755	-22.564	0.130
10278	13.645	20.000	0.746	-9.314	0.930
10315	13.685	20.000	0.738	3.686	0.770
10353	13.561	20.000	0.739	23.686	-0.060
10389	13.469	20.000	0.751	19.686	-1.170
10427	13.531	20.000	0.761	-1.064	-1.020
10464	13.582	20.000	0.764	-25.000	-0.280
10502	13.406	20.000	0.758	-25.000	0.570
10538	13.931	20.000	0.753	-6.564	0.490
10572	13.877	20.000	0.748	14.686	0.480
10615	13.930	20.000	0.754	12.686	-0.570
10653	14.044	20.000	0.770	12.436	-1.570
10690	14.000	20.000	0.783	-13.814	-1.370
10723	13.896	20.000	0.790	-25.000	-0.620
10757	13.628	20.000	0.790	-25.000	-0.050
10794	13.732	20.000	0.783	-15.064	0.660
10830	13.930	20.000	0.776	-0.814	0.730
10868	13.894	20.000	0.775	16.936	0.100
10904	13.833	20.000	0.784	18.686	-0.880
10948	13.985	20.000	0.796	2.936	-1.170
10981	13.876	20.000	0.803	-21.564	-0.710
11017	14.135	20.000	0.803	-25.000	-0.040
11060	14.160	20.000	0.795	-17.314	0.780
11097	14.304	20.000	0.787	-0.564	0.840
11139	13.912	20.000	0.787	19.936	0.020
11183	13.841	20.000	0.799	21.436	-1.200
11227	13.936	20.000	0.811	0.936	-1.240
11264	13.992	20.000	0.817	-25.000	-0.580
11304	14.010	20.000	0.815	-25.000	0.230
11344	14.097	20.000	0.802	-14.064	1.230
11381	14.127	20.000	0.793	6.186	0.910
11420	13.959	20.000	0.793	25.000	0.030
11460	14.193	20.000	0.797	23.186	-0.360
11498	14.359	20.000	0.804	1.186	-0.790
11535	14.326	20.000	0.808	-8.564	-0.360
11572	14.419	20.000	0.803	-19.314	0.530
11611	14.578	20.000	0.792	-8.564	1.040
11655	14.542	20.000	0.787	13.686	0.560
11702	14.135	20.000	0.794	25.000	-0.740
11739	14.375	20.000	0.801	14.436	-0.700
11777	14.304	20.000	0.809	-18.064	-0.760
11815	14.389	20.000	0.806	-17.064	0.230
11852	14.343	20.000	0.793	-18.564	1.380
11889	14.403	20.000	0.782	6.186	1.080
11928	14.304	20.000	0.778	25.000	0.350
11966	14.308	20.000	0.783	25.000	-0.460
12003	14.456	20.000	0.796	9.186	-1.260
12044	14.450	20.000	0.804	-11.064	-0.860
12077	14.372	20.000	0.804	-25.000	0.000
12121	14.103	20.000	0.801	-21.064	0.350
12162	14.508	20.000	0.794	0.436	0.620
12199	14.571	20.000	0.798	9.186	-0.350
12237	14.374	20.000	0.803	15.936	-0.520
12278	14.464	20.000	0.807	-8.314	-0.380
12316	14.478	20.000	0.801	-12.564	0.570
12356	14.592	20.000	0.788	-9.064	1.310
12394	14.671	20.000	0.779	14.686	0.960
12431	14.573	20.000	0.778	25.000	0.100
12472	14.441	20.000	0.786	24.436	-0.830
12510	14.573	20.000	0.796	2.936	-1.050
12548	14.674	20.000	0.801	-20.314	-0.510
12587	14.561	20.000	0.798	-25.000	0.340
12628	14.639	20.000	0.784	-12.314	1.380
12671	14.621	20.000	0.773	8.936	1.080
12710	14.442	20.000	0.771	25.000	0.280
12750	14.440	20.000	0.777	25.000	-0.600
12792	14.556	20.000	0.788	7.436	-1.170
12828	14.710	20.000	0.795	-14.564	-0.620
12866	14.677	20.000	0.793	-25.000	0.200
12902	14.637	20.000	0.781	-15.064	1.110
12941	14.793	20.000	0.777	5.436	0.470
12983	14.600	20.000	0.774	25.000	0.290
13026	14.668	20.000	0.784	12.186	-1.020
13064	14.835	20.000	0.800	7.686	-1.600
13106	14.782	20.000	0.814	-25.000	-1.340
13149	14.664	20.000	0.821	-25.000	-0.720
13195	14.593	20.000	0.818	-25.000	0.240
13238	14.599	20.000	0.805	-17.564	1.310
13277	14.652	20.000	0.795	6.436	1.030
13315	14.615	20.000	0.792	25.000	0.260
13356	14.525	20.000	0.798	25.000	-0.560
13395	14.704	20.000	0.810	6.936	-1.180
13432	14.661	20.000	0.818	-13.564	-0.830
13477	14.498	20.000	0.818	-25.000	0.030
13514	14.386	20.000	0.807	-20.314	1.020
13557	14.502	20.000	0.798	1.186	0.910
13597	14.607	20.000	0.797	25.000	0.140
13653	14.766	20.000	0.814	23.186	-1.740
13718	14.506	20.000	0.840	3.936	-2.590
13763	14.668	20.000	0.855	-25.000	-1.430
13806	14.781	20.000	0.854	-25.000	0.080
13849	14.709	20.000	0.842	-25.000	1.210
13900	14.622	20.000	0.829	2.436	1.300
13938	14.794	20.000	0.828	25.000	0.120
13983	14.516	20.000	0.837	25.000	-0.990
14026	14.610	20.000	0.849	3.436	-1.200
14070	14.751	20.000	0.855	-24.314	-0.580
14114	14.636	20.000	0.854	-25.000	0.140
14154	14.695	20.000	0.841	-14.064	1.290
14230	14.802	20.000	0.830	3.936	1.070
14280	14.787	20.000	0.837	25.000	-0.670
14339	14.716	20.000	0.859	25.000	-2.160
14395	14.666	20.000	0.892	-16.314	-3.330
14440	14.520	20.000	0.895	-25.000	-0.310
14507	14.504	20.000	0.892	-25.000	0.320
14549	14.499	20.000	0.875	-7.314	1.640
14594	14.709	20.000	0.868	8.436	0.700
14639	14.608	20.000	0.873	25.000	-0.440
14722	14.773	20.000	0.888	17.936	-1.490
14772	14.823	20.000	0.900	-10.564	-1.280
14845	14.758	20.000	0.893	-25.000	0.710
14905	14.513	20.000	0.830	-25.000	6.320
14944	14.475	20.000	0.795	18.186	3.500
14981	14.386	20.000	0.766	25.000	2.870
15026	14.421	20.000	0.745	25.000	2.110
15066	14.353	20.000	0.732	25.000	1.340
15111	14.294	20.000	0.728	25.000	0.430
15158	14.199	20.000	0.733	25.000	-0.560
15205	14.619	20.000	0.756	11.186	-2.300
15231	14.393	20.000	0.764	-13.564	-0.800
15276	14.413	20.000	0.776	-25.000	-1.150
15315	14.428	20.000	0.779	-19.564	-0.350
15360	14.359	20.000	0.774	-25.000	0.490
15399	14.535	20.000	0.762	-8.314	1.200
15438	14.514	20.000	0.754	12.686	0.870
15479	14.354	20.000	0.753	25.000	0.030
15520	14.283	20.000	0.763	22.186	-0.960
15563	14.820	20.000	0.778	1.186	-1.530
15598	14.662	20.000	0.781	-23.564	-0.250
15643	14.707	20.000	0.776	-25.000	0.480
15683	14.908	20.000	0.765	-5.814	1.080
15729	14.907	20.000	0.759	12.436	0.570
15773	14.837	20.000	0.763	25.000	-0.330
15815	14.810	20.000	0.776	14.686	-1.320
15860	14.898	20.000	0.785	-7.814	-0.940
15899	14.819	20.000	0.786	-25.000	-0.070
15943	14.593	20.000	0.769	-23.064	1.720
15982	14.695	20.000	0.754	-1.314	1.480
16026	14.572	20.000	0.745	25.000	0.920
16067	14.680	20.000	0.743	25.000	0.140
16105	14.593	20.000	0.753	23.436	-0.930
16147	14.698	20.000	0.765	3.936	-1.240
16190	14.854	20.000	0.772	-22.814	-0.730
16231	14.769	20.000	0.772	-25.000	-0.010
16271	14.756	20.000	0.762	-17.814	1.050
16314	14.964	20.000	0.751	0.186	1.060
16354	14.885	20.000	0.746	25.000	0.540
16397	14.837	20.000	0.750	25.000	-0.400
16437	14.851	20.000	0.764	13.936	-1.390
16479	14.885	20.000	0.774	-9.564	-0.990
16521	14.794	20.000	0.775	-25.000	-0.130
16566	14.903	20.000	0.759	-24.314	1.570
16605	15.010	20.000	0.745	-2.814	1.490
16646	15.114	20.000	0.735	25.000	0.980
16682	15.047	20.000	0.732	25.000	0.270
16727	14.960	20.000	0.739	24.936	-0.660
16788	14.776	20.000	0.759	7.186	-2.000
16831	15.005	20.000	0.767	-16.064	-0.870
16871	14.902	20.000	0.768	-25.000	-0.040
16914	14.911	20.000	0.759	-21.314	0.860
16955	15.068	20.000	0.750	-0.564	0.960
16996	15.001	20.000	0.746	21.936	0.310
17036	15.010	20.000	0.752	24.436	-0.550
17080	15.186	20.000	0.765	8.186	-1.280
17120	15.238	20.000	0.774	-13.314	-0.950
17209	15.166	20.000	0.753	-25.000	2.130
17313	15.053	20.000	0.653	-23.314	9.940
17399	15.065	20.000	0.527	25.000	12.680
17483	14.894	20.000	0.447	25.000	7.970
17570	14.774	20.000	0.400	25.000	4.700
17655	14.547	20.000	0.408	25.000	-0.830
17748	14.679	20.000	0.478	25.000	-6.970
17843	14.708	20.000	0.588	-20.314	-11.010
17874	14.780	20.000	0.629	-25.000	-4.110
17907	14.377	20.000	0.649	-25.000	-1.960
17940	14.387	20.000	0.684	-25.000	-3.520
17973	14.490	20.000	0.714	-25.000	-2.950
18006	14.463	20.000	0.726	-25.000	-1.240
18040	14.485	20.000	0.744	-25.000	-1.810
18073	14.546	20.000	0.751	-25.000	-0.750
18106	14.290	20.000	0.750	-25.000	0.120
18139	14.300	20.000	0.740	-18.314	1.000
18171	14.480	20.000	0.732	3.436	0.850
18593	14.768	20.000	1.198	25.000	-46.610
18623	14.873	20.000	1.253	21.686	-5.500
18657	14.642	20.000	1.362	-25.000	-10.910
18691	14.932	20.000	1.416	-25.000	-5.410
18732	14.632	20.000	1.575	-25.000	-15.850
18774	14.550	20.000	1.676	-25.000	-10.130
18810	14.563	20.000	1.725	-25.000	-4.920
18845	14.595	20.000	1.818	-25.000	-9.310
18879	14.501	20.000	1.904	-25.000	-8.580
18913	14.535	20.000	1.982	-25.000	-7.770
18948	14.307	20.000	2.016	-25.000	-3.460
18990	14.438	20.000	2.103	-25.000	-8.650
19023	14.297	20.000	2.125	-25.000	-2.190
19056	14.335	20.000	2.158	-25.000	-3.360
19091	14.473	20.000	2.170	-25.000	-1.200
19126	14.601	20.000	2.184	-25.000	-1.350
19164	14.642	20.000	2.186	-25.000	-0.180
19199	14.929	20.000	2.175	-25.000	1.020
19237	14.972	20.000	2.164	-4.064	1.170
19278	14.789	20.000	2.154	25.000	0.980
19317	14.914	20.000	2.147	25.000	0.740
19353	14.919	20.000	2.143	24.936	0.340
19387	14.463	20.000	2.142	18.936	0.070
19421	14.685	20.000	2.147	8.936	-0.440
19456	14.847	20.000	2.156	2.186	-0.940
19488	15.081	20.000	2.159	-10.564	-0.260
19522	15.027	20.000	2.156	-23.064	0.290
19555	15.187	20.000	2.148	-6.064	0.760
19605	15.350	20.000	2.145	7.686	0.310
19639	15.330	20.000	2.151	19.436	-0.560
19676	15.424	20.000	2.164	8.186	-1.360
19714	15.431	20.000	2.172	-13.564	-0.810
19756	15.361	20.000	2.171	-25.000	0.120
19793	15.175	20.000	2.167	-19.814	0.440
19834	15.320	20.000	2.163	3.436	0.380
19877	15.592	20.000	2.174	11.436	-1.110
19915	15.685	20.000	2.193	9.936	-1.840
19956	15.760	20.000	2.207	-25.000	-1.470
19996	15.696	20.000	2.215	-25.000	-0.780
20033	15.613	20.000	2.214	-25.000	0.120
20078	15.629	20.000	2.200	-19.064	1.360
20117	15.739	20.000	2.189	3.436	1.170
20155	15.718	20.000	2.183	25.000	0.520
20207	15.616	20.000	2.185	25.000	-0.180
20247	15.698	20.000	2.198	13.436	-1.290
20293	15.533	20.000	2.212	-4.064	-1.410
20332	15.468	20.000	2.212	-25.000	0.020
20375	15.471	20.000	2.202	-25.000	0.990
20420	15.588	20.000	2.193	0.936	0.920
20463	15.592	20.000	2.191	25.000	0.240
20499	15.642	20.000	2.197	23.436	-0.700
20530	15.740	20.000	2.203	6.436	-0.590
20561	15.751	20.000	2.209	-17.064	-0.520
20595	15.820	20.000	2.204	-14.314	0.490
20630	15.760	20.000	2.197	-12.564	0.690
20665	15.774	20.000	2.190	12.686	0.720
20698	15.784	20.000	2.192	17.686	-0.270
20729	15.783	20.000	2.197	18.436	-0.520
20767	15.849	20.000	2.202	-6.314	-0.460
20798	15.920	20.000	2.197	-12.564	0.500
20825	15.984	20.000	2.191	-11.064	0.660
20857	15.965	20.000	2.183	12.936	0.780
20886	16.024	20.000	2.182	16.936	0.050
20913	15.922	20.000	2.189	19.936	-0.730
20947	16.078	20.000	2.195	1.686	-0.530
20981	16.012	20.000	2.202	-17.814	-0.720
21016	16.053	20.000	2.201	-12.814	0.110
21050	16.060	20.000	2.197	-17.564	0.410
21082	16.111	20.000	2.193	3.186	0.420
21117	16.255	20.000	2.200	10.686	-0.690
21151	16.225	20.000	2.208	10.936	-0.800
21186	16.171	20.000	2.218	-16.814	-1.040
21223	16.128	20.000	2.220	-19.564	-0.180
21256	16.088	20.000	2.211	-25.000	0.860
21286	16.303	20.000	2.205	-4.064	0.580
21324	16.300	20.000	2.198	21.936	0.740
21353	16.312	20.000	2.199	14.936	-0.130
21384	16.050	20.000	2.204	18.936	-0.440
21418	16.070	20.000	2.209	-2.814	-0.540
21448	16.430	20.000	2.209	-10.564	0.000
21479	16.463	20.000	2.200	-13.064	0.870
21511	16.360	20.000	2.195	0.436	0.490
21543	16.369	20.000	2.191	22.186	0.410
21574	16.354	20.000	2.196	12.686	-0.520
21606	16.570	20.000	2.203	10.686	-0.640
21636	16.546	20.000	2.210	-12.564	-0.690
21666	16.442	20.000	2.209	-15.564	0.030
21698	16.416	20.000	2.201	-16.814	0.880
21730	16.604	20.000	2.196	1.186	0.470
21768	16.568	20.000	2.192	22.436	0.400
21800	16.588	20.000	2.197	12.186	-0.490
21832	16.529	20.000	2.203	10.436	-0.620
21868	16.500	20.000	2.210	-11.814	-0.650
21899	16.547	20.000	2.206	-15.064	0.330
21931	16.667	20.000	2.200	-15.814	0.600
