time	speed	target_speed	cte	angle	steer_value
5372	9.688	20.000	0.505	-2.241	-0.101
5403	9.794	20.000	0.498	-2.162	-0.100
5435	10.000	20.000	0.488	-2.088	-0.098
5467	10.102	20.000	0.485	-2.056	-0.097
5501	10.302	20.000	0.472	-2.005	-0.094
5534	10.500	20.000	0.456	-1.990	-0.091
5583	10.694	20.000	0.442	-1.925	-0.088
5613	10.883	20.000	0.430	-1.843	-0.086
5647	10.976	20.000	0.424	-1.773	-0.085
5677	11.158	20.000	0.413	-1.712	-0.083
5710	11.378	20.000	0.402	-1.683	-0.080
5741	11.354	20.000	0.397	-1.628	-0.079
5770	11.218	20.000	0.386	-1.574	-0.077
5802	11.700	20.000	0.380	-1.547	-0.076
5834	11.657	20.000	0.368	-1.492	-0.074
5867	12.207	20.000	0.356	-1.463	-0.071
5902	11.668	20.000	0.350	-1.405	-0.070
5935	12.324	20.000	0.337	-1.343	-0.067
5967	12.137	20.000	0.330	-1.312	-0.066
6003	12.537	20.000	0.316	-1.247	-0.063
6036	12.635	20.000	0.302	-1.214	-0.060
6065	12.535	20.000	0.295	-1.146	-0.059
6100	12.668	20.000	0.280	-1.075	-0.056
6134	12.932	20.000	0.265	-1.039	-0.053
6170	13.102	20.000	0.258	-0.966	-0.052
6202	13.251	20.000	0.242	-0.890	-0.048
6236	13.398	20.000	0.226	-0.851	-0.045
6269	13.365	20.000	0.217	-0.772	-0.044
6303	13.517	20.000	0.201	-0.692	-0.040
6336	13.613	20.000	0.184	-0.651	-0.037
6369	13.770	20.000	0.175	-0.568	-0.035
6402	13.813	20.000	0.158	-0.484	-0.032
6450	14.034	20.000	0.132	-0.441	-0.026
6487	13.958	20.000	0.123	-0.355	-0.025
6520	14.258	20.000	0.105	-0.222	-0.021
6553	14.223	20.000	0.087	-0.178	-0.017
6586	14.373	20.000	0.078	-0.088	-0.016
6620	14.450	20.000	0.060	0.001	-0.012
6652	14.622	20.000	0.042	0.047	-0.008
6686	14.539	20.000	0.033	0.137	-0.007
6720	14.780	20.000	0.015	0.228	-0.003
6762	14.746	20.000	-0.003	0.273	0.001
6794	14.986	20.000	-0.021	0.363	0.004
6832	14.953	20.000	-0.039	0.452	0.008
6874	15.166	20.000	-0.056	0.542	0.011
6910	15.244	20.000	-0.065	0.630	0.013
6943	15.284	20.000	-0.082	0.717	0.016
6979	15.437	20.000	-0.098	0.760	0.020
7012	15.469	20.000	-0.115	0.845	0.023
7052	15.616	20.000	-0.131	0.928	0.026
7091	15.648	20.000	-0.146	1.010	0.029
7123	15.705	20.000	-0.153	1.089	0.031
7153	15.669	20.000	-0.168	1.166	0.034
7190	15.862	20.000	-0.182	1.204	0.036
7226	15.961	20.000	-0.189	1.277	0.038
7262	15.987	20.000	-0.202	1.347	0.040
7295	16.120	20.000	-0.214	1.381	0.043
7330	15.985	20.000	-0.220	1.446	0.044
7364	16.155	20.000	-0.231	1.508	0.046
7404	16.134	20.000	-0.242	1.537	0.048
7446	16.425	20.000	-0.256	1.593	0.051
7485	16.277	20.000	-0.260	1.645	0.052
7524	16.427	20.000	-0.268	1.716	0.054
7559	16.413	20.000	-0.275	1.737	0.055
7591	16.555	20.000	-0.281	1.777	0.056
7622	16.708	20.000	-0.284	1.811	0.057
7658	16.734	20.000	-0.288	1.841	0.058
7694	16.840	20.000	-0.292	1.854	0.058
7729	16.664	20.000	-0.293	1.877	0.059
7770	16.779	20.000	-0.295	1.894	0.059
7808	16.778	20.000	-0.296	1.901	0.059
7842	16.887	20.000	-0.295	1.911	0.059
7874	16.886	20.000	-0.294	1.915	0.059
7909	17.137	20.000	-0.293	1.914	0.059
7943	17.234	20.000	-0.290	1.907	0.058
7979	17.267	20.000	-0.286	1.901	0.057
8014	17.351	20.000	-0.281	1.887	0.056
8054	17.388	20.000	-0.275	1.866	0.055
8090	17.469	20.000	-0.267	1.841	0.053
8122	17.148	20.000	-0.263	1.810	0.053
8157	17.209	20.000	-0.255	1.773	0.051
8189	17.225	20.000	-0.245	1.753	0.049
8221	17.625	20.000	-0.239	1.709	0.048
8253	17.698	20.000	-0.228	1.660	0.046
8286	17.313	20.000	-0.222	1.633	0.044
8320	17.362	20.000	-0.209	1.576	0.042
8353	17.391	20.000	-0.195	1.546	0.039
8396	17.444	20.000	-0.181	1.482	0.036
8436	17.473	20.000	-0.165	1.413	0.033
8475	17.529	20.000	-0.149	1.340	0.030
8510	17.562	20.000	-0.132	1.263	0.026
8542	18.031	20.000	-0.123	1.181	0.025
8577	18.081	20.000	-0.105	1.096	0.021
8613	18.113	20.000	-0.085	1.051	0.017
8653	18.148	20.000	-0.063	0.960	0.013
8691	18.179	20.000	-0.037	0.862	0.007
8723	17.751	20.000	-0.024	0.750	0.005
8755	17.781	20.000	0.006	0.623	-0.001
8787	17.827	20.000	0.038	0.556	-0.008
8820	18.284	20.000	0.055	0.404	-0.011
8853	18.320	20.000	0.091	0.246	-0.018
8892	18.353	20.000	0.129	0.159	-0.026
8927	17.924	20.000	0.147	-0.021	-0.029
8963	17.957	20.000	0.185	-0.208	-0.037
9004	17.994	20.000	0.222	-0.300	-0.044
9037	18.032	20.000	0.258	-0.487	-0.052
9071	18.066	20.000	0.295	-0.672	-0.059
9103	18.510	20.000	0.313	-0.855	-0.063
9136	18.543	20.000	0.348	-1.037	-0.070
9170	18.569	20.000	0.383	-1.127	-0.077
9203	18.151	20.000	0.399	-1.304	-0.080
9237	18.177	20.000	0.432	-1.476	-0.086
9270	18.210	20.000	0.464	-1.560	-0.093
9304	18.645	20.000	0.480	-1.725	-0.096
9337	18.675	20.000	0.510	-1.885	-0.102
9371	18.698	20.000	0.539	-1.964	-0.108
9407	18.716	20.000	0.566	-2.115	-0.113
9446	18.737	20.000	0.592	-2.259	-0.118
9486	18.328	20.000	0.604	-2.396	-0.121
9524	18.348	20.000	0.628	-2.525	-0.126
9560	18.379	20.000	0.649	-2.586	-0.130
9599	18.407	20.000	0.669	-2.702	-0.134
9666	18.434	20.000	0.687	-2.810	-0.137
9712	18.488	20.000	0.716	-2.909	-0.143
9762	18.514	20.000	0.728	-2.998	-0.146
9803	18.539	20.000	0.738	-3.146	-0.148
9840	18.563	20.000	0.745	-3.204	-0.149
9876	18.587	20.000	0.750	-3.252	-0.150
9928	19.015	20.000	0.754	-3.289	-0.151
9970	18.634	20.000	0.754	-3.315	-0.151
10008	19.048	20.000	0.750	-3.332	-0.150
10049	19.065	20.000	0.745	-3.332	-0.149
10090	18.688	20.000	0.741	-3.314	-0.148
10126	19.092	20.000	0.727	-3.288	-0.145
10166	18.711	20.000	0.722	-3.271	-0.144
10206	18.724	20.000	0.709	-3.201	-0.142
10241	18.747	20.000	0.693	-3.172	-0.139
10281	18.768	20.000	0.676	-3.107	-0.135
10320	18.788	20.000	0.656	-3.030	-0.131
10356	18.809	20.000	0.634	-2.942	-0.127
10423	18.828	20.000	0.611	-2.844	-0.122
10474	18.867	20.000	0.557	-2.735	-0.111
10520	18.886	20.000	0.528	-2.616	-0.106
10555	18.904	20.000	0.497	-2.350	-0.099
10590	18.921	20.000	0.464	-2.203	-0.093
10620	19.299	20.000	0.447	-2.048	-0.089
10657	19.315	20.000	0.412	-1.885	-0.083
10693	19.325	20.000	0.377	-1.800	-0.075
10730	19.331	20.000	0.340	-1.626	-0.068
10770	18.970	20.000	0.321	-1.447	-0.064
10807	18.977	20.000	0.282	-1.262	-0.056
10843	18.995	20.000	0.243	-1.168	-0.049
10879	19.011	20.000	0.203	-0.976	-0.041
10916	19.026	20.000	0.163	-0.780	-0.033
10951	19.041	20.000	0.122	-0.580	-0.024
10986	19.404	20.000	0.101	-0.378	-0.020
11032	19.069	20.000	0.040	-0.174	-0.008
11073	19.073	20.000	-0.001	-0.070	0.000
11105	19.433	20.000	-0.022	0.237	0.004
11137	19.446	20.000	-0.063	0.443	0.013
11174	19.452	20.000	-0.103	0.547	0.021
11210	19.456	20.000	-0.143	0.750	0.029
11247	19.108	20.000	-0.162	0.952	0.032
11287	19.111	20.000	-0.200	1.151	0.040
11323	19.126	20.000	-0.236	1.248	0.047
11354	19.137	20.000	-0.268	1.438	0.054
11386	19.148	20.000	-0.295	1.614	0.059
11423	19.501	20.000	-0.307	1.776	0.061
11459	19.511	20.000	-0.328	1.910	0.066
11491	19.516	20.000	-0.345	1.970	0.069
11530	19.519	20.000	-0.358	2.076	0.072
11570	19.172	20.000	-0.364	2.159	0.073
11603	19.175	20.000	-0.376	2.227	0.075
11636	19.188	20.000	-0.385	2.258	0.077
11674	19.198	20.000	-0.393	2.314	0.079
11706	19.208	20.000	-0.399	2.362	0.080
11738	19.559	20.000	-0.401	2.401	0.080
11774	19.569	20.000	-0.405	2.432	0.081
11807	19.573	20.000	-0.406	2.443	0.081
11837	19.226	20.000	-0.407	2.461	0.081
11870	19.230	20.000	-0.406	2.469	0.081
11907	19.578	20.000	-0.404	2.470	0.081
11937	19.588	20.000	-0.401	2.465	0.080
11974	19.592	20.000	-0.395	2.458	0.079
12006	19.248	20.000	-0.392	2.440	0.078
12046	19.252	20.000	-0.384	2.412	0.077
12087	19.263	20.000	-0.373	2.395	0.075
12124	19.273	20.000	-0.362	2.354	0.072
12159	19.282	20.000	-0.348	2.304	0.070
12196	19.291	20.000	-0.333	2.245	0.067
12232	19.301	20.000	-0.317	2.178	0.063
12272	19.310	20.000	-0.298	2.103	0.060
12304	19.651	20.000	-0.289	2.020	0.058
12337	19.659	20.000	-0.268	1.929	0.054
12370	19.662	20.000	-0.247	1.880	0.049
12403	19.325	20.000	-0.235	1.778	0.047
12436	19.328	20.000	-0.212	1.669	0.042
12470	19.338	20.000	-0.187	1.613	0.037
12506	19.673	20.000	-0.174	1.495	0.035
12540	19.681	20.000	-0.148	1.371	0.030
12572	19.683	20.000	-0.120	1.306	0.024
12604	19.352	20.000	-0.106	1.174	0.021
12637	19.355	20.000	-0.078	1.038	0.016
12670	19.364	20.000	-0.049	0.968	0.010
12703	19.694	20.000	-0.034	0.826	0.007
12737	19.701	20.000	-0.004	0.680	0.001
12770	19.703	20.000	0.027	0.605	-0.005
12803	19.375	20.000	0.042	0.454	-0.008
12837	19.377	20.000	0.073	0.302	-0.015
12870	19.386	20.000	0.104	0.226	-0.021
12903	19.713	20.000	0.120	0.071	-0.024
12936	19.720	20.000	0.151	-0.084	-0.030
12970	19.721	20.000	0.181	-0.162	-0.036
13005	19.395	20.000	0.197	-0.317	-0.039
13038	19.396	20.000	0.227	-0.471	-0.045
13070	19.404	20.000	0.257	-0.547	-0.051
13103	19.730	20.000	0.272	-0.699	-0.054
13137	19.736	20.000	0.301	-0.849	-0.060
13170	19.738	20.000	0.329	-0.923	-0.066
13202	19.411	20.000	0.343	-1.068	-0.069
13237	19.412	20.000	0.370	-1.210	-0.074
13274	19.419	20.000	0.396	-1.279	-0.079
13312	19.425	20.000	0.421	-1.414	-0.084
13347	19.752	20.000	0.433	-1.544	-0.087
13383	19.757	20.000	0.457	-1.669	-0.091
13420	19.758	20.000	0.478	-1.730	-0.096
13453	19.757	20.000	0.499	-1.846	-0.100
13487	19.757	20.000	0.518	-1.955	-0.104
13529	19.756	20.000	0.535	-2.058	-0.107
13564	19.428	20.000	0.543	-2.153	-0.109
13601	19.427	20.000	0.560	-2.240	-0.112
13635	19.434	20.000	0.578	-2.281	-0.116
13670	19.440	20.000	0.597	-2.363	-0.119
13702	19.769	20.000	0.607	-2.453	-0.121
13736	19.775	20.000	0.627	-2.548	-0.126
13769	19.775	20.000	0.649	-2.598	-0.130
13803	19.445	20.000	0.660	-2.701	-0.132
13838	19.445	20.000	0.681	-2.809	-0.136
13870	19.451	20.000	0.700	-2.864	-0.140
13903	19.780	20.000	0.709	-2.969	-0.142
13937	19.785	20.000	0.724	-3.064	-0.145
13970	19.785	20.000	0.737	-3.107	-0.147
14007	19.455	20.000	0.743	-3.184	-0.149
14045	19.455	20.000	0.752	-3.250	-0.150
14087	19.462	20.000	0.759	-3.278	-0.152
14124	19.467	20.000	0.764	-3.325	-0.153
14160	19.473	20.000	0.766	-3.360	-0.153
14201	19.478	20.000	0.765	-3.383	-0.153
14240	19.483	20.000	0.762	-3.393	-0.152
14278	19.488	20.000	0.756	-3.390	-0.151
14314	19.494	20.000	0.748	-3.374	-0.150
14357	19.499	20.000	0.737	-3.346	-0.147
14394	19.505	20.000	0.724	-3.305	-0.145
14435	19.510	20.000	0.709	-3.251	-0.142
14474	19.515	20.000	0.691	-3.185	-0.138
14521	19.521	20.000	0.670	-3.106	-0.134
14558	19.526	20.000	0.647	-3.016	-0.129
14593	19.531	20.000	0.623	-2.914	-0.125
14630	19.536	20.000	0.596	-2.801	-0.119
14673	19.541	20.000	0.567	-2.677	-0.113
14710	19.546	20.000	0.536	-2.542	-0.107
14752	19.551	20.000	0.503	-2.397	-0.101
14790	19.556	20.000	0.469	-2.243	-0.094
14831	19.561	20.000	0.433	-2.079	-0.087
14878	19.565	20.000	0.396	-1.907	-0.079
14922	19.570	20.000	0.357	-1.728	-0.071
14966	19.574	20.000	0.317	-1.541	-0.063
15022	19.896	20.000	0.255	-1.348	-0.051
15058	19.900	20.000	0.213	-1.149	-0.043
15107	19.898	20.000	0.170	-0.840	-0.034
15146	19.578	20.000	0.105	-0.629	-0.021
15191	19.575	20.000	0.061	-0.415	-0.012
15235	19.580	20.000	0.018	-0.090	-0.004
15281	19.584	20.000	-0.026	0.129	0.005
15322	19.587	20.000	-0.070	0.348	0.014
15363	19.590	20.000	-0.113	0.567	0.023
15396	19.593	20.000	-0.155	0.784	0.031
15431	19.596	20.000	-0.197	0.999	0.039
15468	19.912	20.000	-0.217	1.211	0.043
15509	19.601	20.000	-0.277	1.419	0.055
15544	19.917	20.000	-0.296	1.522	0.059
15581	19.918	20.000	-0.334	1.819	0.067
15622	19.916	20.000	-0.370	1.917	0.074
15654	19.911	20.000	-0.404	2.104	0.081
15689	19.908	20.000	-0.437	2.285	0.087
15722	19.586	20.000	-0.452	2.457	0.090
15757	19.582	20.000	-0.482	2.621	0.096
15790	19.587	20.000	-0.510	2.698	0.102
15830	19.905	20.000	-0.523	2.847	0.105
15864	19.908	20.000	-0.547	2.986	0.109
15903	19.906	20.000	-0.569	3.051	0.114
15937	19.901	20.000	-0.589	3.173	0.118
15972	19.898	20.000	-0.604	3.283	0.121
16006	19.895	20.000	-0.614	3.381	0.123
16051	19.892	20.000	-0.619	3.457	0.124
16086	19.569	20.000	-0.619	3.505	0.124
16119	19.566	20.000	-0.614	3.532	0.123
16149	19.571	20.000	-0.605	3.530	0.121
16185	19.892	20.000	-0.599	3.508	0.120
16220	19.896	20.000	-0.584	3.463	0.117
16256	19.895	20.000	-0.566	3.431	0.113
16290	19.892	20.000	-0.545	3.354	0.109
16346	19.890	20.000	-0.522	3.265	0.104
16400	19.566	20.000	-0.483	3.162	0.097
16458	19.884	20.000	-0.439	3.048	0.088
16519	19.572	20.000	-0.391	2.854	0.078
16576	19.890	20.000	-0.337	2.633	0.067
16636	19.577	20.000	-0.280	2.389	0.056
16684	19.895	20.000	-0.218	2.121	0.044
16735	19.897	20.000	-0.176	1.834	0.035
16786	19.574	20.000	-0.110	1.528	0.022
16832	19.574	20.000	-0.065	1.315	0.013
16881	19.580	20.000	-0.019	0.986	0.004
16914	19.584	20.000	0.028	0.759	-0.006
16947	19.589	20.000	0.075	0.530	-0.015
16979	19.905	20.000	0.098	0.297	-0.020
17023	19.909	20.000	0.145	0.063	-0.029
17057	19.907	20.000	0.192	-0.056	-0.038
17096	19.904	20.000	0.239	-0.291	-0.048
17130	19.902	20.000	0.285	-0.526	-0.057
17168	19.900	20.000	0.331	-0.759	-0.066
17203	19.897	20.000	0.376	-0.991	-0.075
17235	19.578	20.000	0.398	-1.220	-0.080
17265	19.575	20.000	0.442	-1.445	-0.088
17303	19.892	20.000	0.463	-1.554	-0.093
17334	19.897	20.000	0.504	-1.771	-0.101
17366	19.895	20.000	0.544	-1.878	-0.109
17400	19.575	20.000	0.564	-2.085	-0.113
17436	19.572	20.000	0.601	-2.285	-0.120
17467	19.576	20.000	0.637	-2.382	-0.127
17506	19.579	20.000	0.670	-2.569	-0.134
17536	19.899	20.000	0.686	-2.747	-0.137
17579	19.902	20.000	0.717	-2.915	-0.143
17614	19.900	20.000	0.745	-2.996	-0.149
17647	19.897	20.000	0.770	-3.148	-0.154
17682	19.573	20.000	0.782	-3.288	-0.156
17716	19.567	20.000	0.804	-3.416	-0.161
17751	19.573	20.000	0.823	-3.476	-0.165
17781	19.896	20.000	0.832	-3.584	-0.166
17813	19.900	20.000	0.846	-3.679	-0.169
17845	19.898	20.000	0.858	-3.722	-0.172
17877	19.573	20.000	0.863	-3.795	-0.173
17908	19.571	20.000	0.870	-3.855	-0.174
17961	19.893	20.000	0.873	-3.879	-0.175
18007	19.902	20.000	0.875	-3.916	-0.175
18043	19.582	20.000	0.874	-3.928	-0.175
18073	19.577	20.000	0.870	-3.941	-0.174
18105	19.583	20.000	0.862	-3.935	-0.172
18131	19.906	20.000	0.857	-3.912	-0.171
18187	19.910	20.000	0.844	-3.872	-0.169
18217	19.910	20.000	0.829	-3.847	-0.166
18248	19.908	20.000	0.811	-3.785	-0.162
18281	19.583	20.000	0.800	-3.708	-0.160
18313	19.581	20.000	0.778	-3.617	-0.156
18346	19.589	20.000	0.753	-3.566	-0.151
18374	19.911	20.000	0.739	-3.454	-0.148
18414	19.915	20.000	0.711	-3.329	-0.142
18447	19.915	20.000	0.679	-3.261	-0.136
18480	19.594	20.000	0.663	-3.117	-0.133
18513	19.594	20.000	0.629	-2.961	-0.126
18552	19.600	20.000	0.592	-2.880	-0.118
18580	19.917	20.000	0.573	-2.707	-0.115
18613	19.922	20.000	0.537	-2.524	-0.107
18645	19.610	20.000	0.520	-2.429	-0.104
18677	19.605	20.000	0.487	-2.248	-0.097
18711	19.612	20.000	0.459	-2.162	-0.092
18744	19.926	20.000	0.443	-2.000	-0.089
18779	19.930	20.000	0.417	-1.858	-0.083
18810	19.930	20.000	0.396	-1.780	-0.079
18844	19.614	20.000	0.386	-1.650	-0.077
18877	19.613	20.000	0.365	-1.545	-0.073
18910	19.618	20.000	0.342	-1.494	-0.068
18944	19.932	20.000	0.331	-1.387	-0.066
18979	19.936	20.000	0.306	-1.275	-0.061
19013	19.935	20.000	0.282	-1.216	-0.056
19046	19.620	20.000	0.269	-1.096	-0.054
19087	19.931	20.000	0.229	-0.972	-0.046
19117	19.616	20.000	0.216	-0.908	-0.043
19148	19.615	20.000	0.189	-0.711	-0.038
19182	19.930	20.000	0.175	-0.644	-0.035
19219	19.935	20.000	0.147	-0.507	-0.029
19249	19.934	20.000	0.118	-0.437	-0.024
19282	19.618	20.000	0.104	-0.297	-0.021
19317	19.616	20.000	0.076	-0.155	-0.015
19349	19.622	20.000	0.047	-0.085	-0.009
19382	19.935	20.000	0.033	0.058	-0.007
19419	19.939	20.000	0.004	0.201	-0.001
19451	19.938	20.000	-0.024	0.273	0.005
19482	19.622	20.000	-0.038	0.416	0.008
19523	19.933	20.000	-0.080	0.557	0.016
19553	19.617	20.000	-0.093	0.626	0.019
19596	19.616	20.000	-0.119	0.834	0.024
19631	19.622	20.000	-0.145	0.901	0.029
19668	19.625	20.000	-0.170	1.034	0.034
19698	19.942	20.000	-0.183	1.163	0.037
19734	19.945	20.000	-0.206	1.288	0.041
19764	19.944	20.000	-0.229	1.350	0.046
19796	19.625	20.000	-0.240	1.468	0.048
19829	19.624	20.000	-0.261	1.582	0.052
19865	19.938	20.000	-0.271	1.636	0.054
19897	19.942	20.000	-0.290	1.740	0.058
19930	19.941	20.000	-0.307	1.790	0.061
19963	19.624	20.000	-0.316	1.885	0.063
19995	19.622	20.000	-0.331	1.973	0.066
20031	19.627	20.000	-0.345	2.014	0.069
20073	19.630	20.000	-0.357	2.090	0.071
20105	19.634	20.000	-0.367	2.159	0.073
20136	19.949	20.000	-0.372	2.220	0.074
20167	19.953	20.000	-0.380	2.273	0.076
20195	19.641	20.000	-0.383	2.296	0.077
20229	19.635	20.000	-0.389	2.336	0.078
20263	19.949	20.000	-0.391	2.353	0.078
20299	19.953	20.000	-0.393	2.379	0.079
20332	19.952	20.000	-0.394	2.389	0.079
20366	19.636	20.000	-0.394	2.402	0.079
20400	19.634	20.000	-0.392	2.406	0.078
