time	speed	target_speed	cte	angle	steer_value
7665	16.115	20.000	0.532	-1.676	-0.086
7697	16.273	20.000	0.514	-1.689	-0.086
7732	16.085	20.000	0.504	-1.703	-0.087
7766	16.173	20.000	0.485	-1.716	-0.087
7801	16.234	20.000	0.464	-1.728	-0.088
7833	16.419	20.000	0.453	-1.740	-0.088
7866	16.560	20.000	0.430	-1.752	-0.088
7904	16.562	20.000	0.407	-1.763	-0.089
7934	16.690	20.000	0.383	-1.774	-0.089
7986	16.694	20.000	0.357	-1.784	-0.090
8019	16.815	20.000	0.331	-1.794	-0.090
8053	16.821	20.000	0.303	-1.803	-0.090
8084	16.722	20.000	0.289	-1.811	-0.090
8116	16.775	20.000	0.259	-1.819	-0.091
8150	16.943	20.000	0.244	-1.826	-0.091
8183	17.052	20.000	0.213	-1.832	-0.091
8216	17.064	20.000	0.181	-1.838	-0.091
8249	16.963	20.000	0.164	-1.844	-0.092
8284	17.017	20.000	0.130	-1.848	-0.092
8319	17.078	20.000	0.095	-1.852	-0.092
8349	17.269	20.000	0.077	-1.855	-0.092
8387	17.289	20.000	0.041	-1.858	-0.092
8417	17.370	20.000	0.003	-1.860	-0.092
8453	17.244	20.000	-0.017	-1.861	-0.092
8484	17.294	20.000	-0.057	-1.861	-0.092
8518	17.350	20.000	-0.098	-1.861	-0.092
8556	17.402	20.000	-0.140	-1.859	-0.092
8591	17.558	20.000	-0.162	-1.857	-0.091
8625	17.588	20.000	-0.206	-1.853	-0.091
8656	17.644	20.000	-0.251	-1.849	-0.091
8686	17.556	20.000	-0.274	-1.844	-0.091
8718	17.602	20.000	-0.321	-1.838	-0.090
8750	17.722	20.000	-0.345	-1.831	-0.090
8790	17.755	20.000	-0.394	-1.823	-0.090
8821	17.799	20.000	-0.444	-1.814	-0.089
8851	17.746	20.000	-0.470	-1.804	-0.089
8886	17.789	20.000	-0.522	-1.793	-0.088
8918	17.835	20.000	-0.575	-1.781	-0.088
8953	17.910	20.000	-0.602	-1.768	-0.087
8987	17.949	20.000	-0.657	-1.754	-0.086
9018	17.984	20.000	-0.711	-1.739	-0.086
9049	17.959	20.000	-0.738	-1.722	-0.085
9082	17.997	20.000	-0.790	-1.705	-0.084
9116	18.056	20.000	-0.816	-1.686	-0.083
9153	18.092	20.000	-0.866	-1.667	-0.082
9187	18.126	20.000	-0.915	-1.646	-0.082
9222	18.160	20.000	-0.964	-1.625	-0.081
9252	18.191	20.000	-1.011	-1.602	-0.080
9287	18.174	20.000	-1.034	-1.577	-0.079
9321	18.208	20.000	-1.083	-1.552	-0.077
9356	18.240	20.000	-1.132	-1.526	-0.076
9390	18.288	20.000	-1.157	-1.499	-0.075
9419	18.319	20.000	-1.208	-1.471	-0.074
9454	18.349	20.000	-1.260	-1.442	-0.073
9484	18.333	20.000	-1.286	-1.412	-0.071
9520	18.361	20.000	-1.339	-1.380	-0.070
9554	18.390	20.000	-1.394	-1.348	-0.069
9589	18.436	20.000	-1.421	-1.315	-0.067
9619	18.464	20.000	-1.476	-1.280	-0.066
9649	18.441	20.000	-1.504	-1.244	-0.064
9687	18.466	20.000	-1.561	-1.207	-0.063
9722	18.493	20.000	-1.618	-1.170	-0.061
9770	18.520	20.000	-1.676	-1.131	-0.059
9810	18.545	20.000	-1.735	-1.090	-0.058
9845	18.570	20.000	-1.794	-1.048	-0.056
9899	18.639	20.000	-1.885	-1.005	-0.054
9939	18.662	20.000	-1.946	-0.960	-0.052
9978	18.683	20.000	-2.008	-0.913	-0.050
10014	18.663	20.000	-2.040	-0.865	-0.048
10051	18.684	20.000	-2.103	-0.814	-0.046
10085	18.705	20.000	-2.166	-0.763	-0.044
10120	18.727	20.000	-2.230	-0.711	-0.041
10150	18.767	20.000	-2.262	-0.657	-0.039
10190	18.787	20.000	-2.327	-0.601	-0.037
10224	18.806	20.000	-2.392	-0.544	-0.035
10261	18.815	20.000	-2.457	-0.486	-0.032
10319	18.831	20.000	-2.523	-0.426	-0.030
10366	18.836	20.000	-2.622	-0.365	-0.027
10401	18.849	20.000	-2.688	-0.302	-0.024
10437	18.858	20.000	-2.754	-0.236	-0.021
10477	18.871	20.000	-2.820	-0.169	-0.019
10513	18.924	20.000	-2.853	-0.100	-0.016
10549	18.938	20.000	-2.920	-0.030	-0.013
10581	18.956	20.000	-2.986	0.042	-0.010
10656	18.967	20.000	-3.051	0.115	-0.007
10702	18.997	20.000	-3.182	0.189	-0.004
10735	19.011	20.000	-3.248	0.266	-0.000
10801	18.969	20.000	-3.280	0.345	0.003
10864	18.996	20.000	-3.441	0.426	0.006
10901	18.995	20.000	-3.502	0.508	0.010
10932	19.006	20.000	-3.532	0.594	0.013
11001	18.970	20.000	-3.591	0.682	0.017
11057	18.934	20.000	-3.727	0.770	0.021
11093	18.923	20.000	-3.753	0.860	0.024
11129	18.861	20.000	-3.803	0.953	0.028
11172	18.890	20.000	-3.852	1.047	0.032
11208	18.851	20.000	-3.897	1.142	0.036
11249	18.832	20.000	-3.939	1.238	0.040
11281	19.016	20.000	-3.979	1.336	0.044
11317	19.037	20.000	-3.999	1.434	0.048
11349	19.050	20.000	-4.034	1.534	0.052
11394	18.982	20.000	-4.066	1.634	0.056
11423	18.938	20.000	-4.097	1.734	0.060
11461	18.994	20.000	-4.125	1.836	0.064
11493	18.983	20.000	-4.151	1.939	0.068
11534	19.027	20.000	-4.163	2.042	0.073
11568	19.038	20.000	-4.186	2.146	0.077
11600	19.058	20.000	-4.207	2.250	0.081
11639	19.074	20.000	-4.225	2.354	0.085
11669	19.044	20.000	-4.233	2.459	0.089
11698	19.075	20.000	-4.247	2.565	0.094
11732	19.107	20.000	-4.253	2.671	0.098
11768	19.117	20.000	-4.263	2.777	0.102
11795	19.138	20.000	-4.260	2.883	0.106
11833	19.121	20.000	-4.258	2.990	0.111
11871	19.146	20.000	-4.250	3.096	0.115
11903	19.172	20.000	-4.237	3.203	0.119
11935	19.213	20.000	-4.220	3.309	0.123
11966	19.169	20.000	-4.211	3.415	0.128
12002	19.165	20.000	-4.190	3.521	0.132
12029	19.263	20.000	-4.178	3.626	0.136
12066	19.284	20.000	-4.152	3.731	0.140
12099	19.305	20.000	-4.124	3.835	0.144
12136	19.216	20.000	-4.109	3.939	0.148
12168	19.228	20.000	-4.075	4.042	0.152
12201	19.238	20.000	-4.039	4.145	0.156
12235	19.391	20.000	-4.020	4.247	0.160
12268	19.425	20.000	-3.979	4.348	0.164
12300	19.452	20.000	-3.936	4.448	0.168
12334	19.265	20.000	-3.913	4.548	0.172
12372	19.278	20.000	-3.865	4.646	0.176
12409	19.293	20.000	-3.814	4.744	0.180
12447	19.300	20.000	-3.760	4.840	0.184
12483	19.273	20.000	-3.703	4.936	0.187
12517	19.270	20.000	-3.644	5.030	0.191
12551	19.669	20.000	-3.613	5.122	0.195
12585	19.681	20.000	-3.550	5.213	0.198
12617	19.686	20.000	-3.485	5.304	0.202
12651	19.385	20.000	-3.452	5.393	0.205
12684	19.373	20.000	-3.384	5.480	0.209
12718	19.332	20.000	-3.313	5.566	0.212
12750	19.741	20.000	-3.277	5.651	0.215
12785	19.741	20.000	-3.202	5.733	0.218
12818	19.735	20.000	-3.123	5.815	0.221
12852	19.390	20.000	-3.083	5.895	0.225
12885	19.403	20.000	-2.999	5.973	0.228
12918	19.418	20.000	-2.911	6.050	0.230
12952	19.747	20.000	-2.865	6.125	0.233
12985	19.766	20.000	-2.771	6.198	0.236
13018	19.770	20.000	-2.672	6.270	0.239
13052	19.422	20.000	-2.622	6.339	0.241
13085	19.437	20.000	-2.517	6.406	0.244
13119	19.456	20.000	-2.407	6.471	0.246
13151	19.779	20.000	-2.350	6.534	0.249
13185	19.788	20.000	-2.233	6.595	0.251
13222	19.796	20.000	-2.112	6.653	0.253
13255	19.802	20.000	-1.987	6.709	0.255
13289	19.463	20.000	-1.923	6.762	0.257
13323	19.466	20.000	-1.790	6.812	0.259
13356	19.480	20.000	-1.653	6.860	0.260
13390	19.809	20.000	-1.582	6.904	0.262
13432	19.820	20.000	-1.438	6.946	0.263
13469	19.823	20.000	-1.289	6.985	0.265
13505	19.815	20.000	-1.135	7.021	0.266
13539	19.814	20.000	-0.976	7.053	0.267
13573	19.497	20.000	-0.896	7.082	0.268
13607	19.504	20.000	-0.730	7.106	0.268
13640	19.514	20.000	-0.560	7.129	0.269
13679	19.520	20.000	-0.385	7.147	0.269
13718	19.825	20.000	-0.295	7.161	0.270
13757	19.833	20.000	-0.113	7.171	0.270
13791	19.833	20.000	0.073	7.178	0.270
13829	19.836	20.000	0.264	7.181	0.269
13869	19.839	20.000	0.460	7.179	0.269
13902	19.824	20.000	0.659	7.172	0.268
13935	19.821	20.000	0.863	7.161	0.267
13968	19.497	20.000	0.966	7.144	0.266
14002	19.506	20.000	1.177	7.123	0.265
14036	19.512	20.000	1.391	7.099	0.264
14071	19.809	20.000	1.501	7.069	0.262
14105	19.814	20.000	-2.543	7.034	0.265
14145	19.817	20.000	2.371	6.997	0.263
14179	19.822	20.000	2.336	7.061	0.260
14217	19.431	20.000	2.371	7.001	0.258
14257	19.443	20.000	2.539	6.943	0.255
14294	19.432	20.000	2.783	6.883	0.253
14337	19.204	20.000	3.031	6.820	0.250
14381	19.334	20.000	3.405	6.750	0.246
14426	18.933	20.000	3.652	6.675	0.242
14468	18.884	20.000	3.903	6.590	0.239
14506	18.600	20.000	4.156	6.498	0.234
14544	18.464	20.000	4.409	6.401	0.230
14589	18.608	20.000	4.665	6.297	0.225
14626	18.365	20.000	4.918	6.187	0.220
14667	17.948	20.000	5.166	6.070	0.215
14711	17.828	20.000	5.414	5.947	0.210
14755	17.264	20.000	5.658	5.818	0.204
14795	16.964	20.000	5.899	5.683	0.198
14836	17.035	20.000	6.140	5.541	0.192
